CQ  CP TQ DL
1	1	78.93201435	0.45388028
2	1	118.9850396	0.16988132
3	1	52.35529177	0.512024716
4	1	95.67286937	0.14692126
5	1	112.6664277	0.141204961
6	1	52.3443312	0.639542471
7	1	71.23713067	0.452739468
8	1	30.612583	0.723473358
9	1	56.80713571	0.641089798
10	1	89.66850172	0.44774434
11	1	51.68471141	0.639950057
12	1	96.4655598	0.169393378
13	1	105.4539049	0.189851593
14	1	83.68661267	0.43737388
15	1	83.56136142	0.39031015
16	1	114.3102345	0.17978523
17	1	49.88112278	0.692268712
18	1	16.74562852	0.879370842
19	1	28.98684747	0.725905719
20	1	34.6390643	0.799918717
21	1	112.9910677	0.251770944
22	1	80.80062445	0.304363568
23	1	62.24513064	0.469681959
24	1	85.83818163	0.38874409
25	1	104.409412	0.103964011
26	1	37.25335984	0.804025003
27	1	51.68854187	0.519366579
28	1	35.7434434	0.73958326
29	1	57.43665981	0.535460338
30	1	39.99702197	0.783082795
31	1	98.07293457	0.256837791
32	1	17.98382461	0.760966367
33	1	57.28173875	0.624652841
34	1	38.40604588	0.801504536
35	1	76.63462239	0.420285976
36	1	11.30401996	0.823763161
37	1	28.40134846	0.872366711
38	1	37.25705944	0.739389102
39	1	71.80162722	0.363024889
40	1	11.1243041	0.702732969
41	1	106.8133389	0.223360041
42	1	36.47721857	0.727678993
43	1	15.73858627	0.824277968
44	1	64.6772639	0.328906342
45	1	42.32197546	0.655661651
46	1	58.21098315	0.644423089
47	1	36.24992991	0.723233137
48	1	58.41231721	0.600203924
49	1	39.67980919	0.852128771
50	1	107.9404653	0.130030477
51	1	102.4218575	0.258365614
52	1	73.51402803	0.468732201
53	1	56.73127844	0.560487826
54	1	37.32489824	0.854389551
55	1	36.72731281	0.728152573
56	1	43.01875698	0.523466935
57	1	114.4913007	0.194733423
58	1	29.06807829	0.776560545
59	1	88.30902019	0.487599262
60	1	73.93589527	0.388624022
61	1	54.41943747	0.562363208
62	1	68.52776091	0.301832906
63	1	39.82464382	0.799166841
64	1	62.71382177	0.311540729
65	1	36.35861551	0.890498702
66	1	20.18362414	0.874726147
67	1	64.66202103	0.384679582
68	1	32.20414406	0.771615828
69	1	100.0239342	0.179623502
70	1	62.06350614	0.345571336
71	1	101.2590896	0.298639416
72	1	84.1099991	0.396574465
73	1	50.59182025	0.569412083
74	1	38.87994191	0.733705903
75	1	119.6895689	0.123437586
76	1	89.89580874	0.448893427
77	1	51.46016509	0.602837557
78	1	104.3095543	0.116049201
79	1	95.29969664	0.229416627
80	1	51.62909978	0.56120724
81	1	57.05052426	0.557710409
82	1	37.19710597	0.838165251
83	1	15.69638593	0.838002194
84	1	38.89048234	0.736070697
85	1	13.16687638	0.881485525
86	1	43.00735874	0.528858585
87	1	45.83992978	0.609335869
88	1	96.07953068	0.272984457
89	1	73.45873487	0.380203034
90	1	46.88735078	0.657994874
91	1	99.05283541	0.261617932
92	1	119.9541325	0.148930994
93	1	89.15642178	0.454002987
94	1	55.65682445	0.668725753
95	1	100.8760392	0.20827136
96	1	58.45745646	0.562693881
97	1	31.76527542	0.706097673
98	1	71.87319173	0.497316421
99	1	73.92443645	0.462077138
100	1	21.90656718	0.804931115
101	1	56.58232602	0.687602113
102	1	37.7120331	0.88864626
103	1	68.57246538	0.462863251
104	1	70.09651371	0.387885697
105	1	84.52231436	0.385422146
106	1	111.3943886	0.201385082
107	1	66.96424531	0.483330369
108	1	68.11130493	0.403546059
109	1	37.72706445	0.733089976
110	1	88.51866051	0.471253172
111	1	60.36741447	0.483177871
112	1	28.42966796	0.762141503
113	1	52.26400817	0.521756155
114	1	87.33481969	0.414196677
115	1	34.61372543	0.73628077
116	1	36.58317732	0.70004368
117	1	46.01216041	0.553968482
118	1	47.45812228	0.587891919
119	1	64.12287919	0.352762685
120	1	43.13509775	0.535913615
121	1	47.48713469	0.589618884
122	1	69.53786163	0.440850832
123	1	115.9566319	0.288642631
124	1	75.76441742	0.454967889
125	1	66.78806087	0.376861286
126	1	50.56721882	0.58352847
127	1	117.9162563	0.100065133
128	1	31.66766476	0.834330587
129	1	101.1445668	0.101151538
